CHAIN,WEEK,DEX,UNIQUE_USERS,SWAP_VOLUME
Optimism,2023-06-26 00:00:00.000,beethoven-x,12281,8325103.53
Optimism,2023-06-26 00:00:00.000,velodrome,43043,20247715.85
Optimism,2023-06-26 00:00:00.000,synthetix,134,"null"
Polygon,2023-06-26 00:00:00.000,hashflow,3439,792806.8
Polygon,2023-06-26 00:00:00.000,kyberswap,3024,490154.66
Polygon,2023-06-26 00:00:00.000,uniswap,122885,402223344.21
Polygon,2023-06-26 00:00:00.000,curve,3194,17247160.81
Polygon,2023-06-26 00:00:00.000,woofi,18684,12042195.74
Polygon,2023-06-26 00:00:00.000,sushiswap,58185,4039288.31
Polygon,2023-06-26 00:00:00.000,dodo,9906,3154643.6
Polygon,2023-06-26 00:00:00.000,quickswap,101170,147552851.42
Polygon,2023-06-26 00:00:00.000,fraxswap,675,351273.51
Polygon,2023-06-26 00:00:00.000,balancer,7871,11775119.12
Arbitrum,2023-07-03 00:00:00.000,trader joe,26327,50306422.96
Arbitrum,2023-07-03 00:00:00.000,uniswap,178392,1145574183.27
Arbitrum,2023-07-03 00:00:00.000,sushiswap,30190,11806757.27
Arbitrum,2023-07-03 00:00:00.000,gmx,2475,20260457.06
Arbitrum,2023-07-03 00:00:00.000,ramses-v2,1891,12481726.45
Arbitrum,2023-07-03 00:00:00.000,hashflow,7219,7603654.11
Arbitrum,2023-07-03 00:00:00.000,balancer,14180,10995161.96
Arbitrum,2023-07-03 00:00:00.000,camelot,16910,55153131.53
Arbitrum,2023-07-03 00:00:00.000,kyberswap,5900,37431362.55
Arbitrum,2023-07-03 00:00:00.000,woofi,34028,30048955.59
Arbitrum,2023-07-03 00:00:00.000,zyberswap,3531,29653241.84
Arbitrum,2023-07-03 00:00:00.000,dodo,6527,205051.44
Arbitrum,2023-07-03 00:00:00.000,curve,5304,4321225.96
Arbitrum,2023-07-03 00:00:00.000,fraxswap,207,344983.43
Avalanche,2023-07-03 00:00:00.000,uniswap,21,10632.22
Avalanche,2023-07-03 00:00:00.000,gmx,983,10512599.17
Avalanche,2023-07-03 00:00:00.000,hashflow,1539,557158
Avalanche,2023-07-03 00:00:00.000,platypus,4415,40217655.9
Avalanche,2023-07-03 00:00:00.000,pangolin,16922,7237794.32
Avalanche,2023-07-03 00:00:00.000,kyberswap,2796,339518.17
Avalanche,2023-07-03 00:00:00.000,woofi,25356,44973410.4
Avalanche,2023-07-03 00:00:00.000,trader joe,89841,220548605.52
Avalanche,2023-07-03 00:00:00.000,fraxswap,224,246596.97
Avalanche,2023-07-03 00:00:00.000,curve,1949,3803351.07
Avalanche,2023-07-03 00:00:00.000,sushiswap,8160,82407.73
BSC,2023-07-03 00:00:00.000,biswap,18745,7385230.1
BSC,2023-07-03 00:00:00.000,uniswap,49825,21122811.76
BSC,2023-07-03 00:00:00.000,sushiswap,22034,101904
BSC,2023-07-03 00:00:00.000,pancakeswap,548565,184707969.83
BSC,2023-07-03 00:00:00.000,hashflow,11996,40561.82
BSC,2023-07-03 00:00:00.000,trader joe,14775,2777217.04
BSC,2023-07-03 00:00:00.000,level-finance,431,795755.89
BSC,2023-07-03 00:00:00.000,kyberswap,472,11445.56
BSC,2023-07-03 00:00:00.000,woofi,23470,2998125.6
BSC,2023-07-03 00:00:00.000,fraxswap,168,171090.33
BSC,2023-07-03 00:00:00.000,dodo,4963,91957.6
Optimism,2023-07-03 00:00:00.000,uniswap,93360,25699604.41
Optimism,2023-07-03 00:00:00.000,sushiswap,8401,28498.46
Optimism,2023-07-03 00:00:00.000,beethoven-x,9881,6458511.93
Optimism,2023-07-03 00:00:00.000,hashflow,2213,39441.16
Optimism,2023-07-03 00:00:00.000,kyberswap,544,749.83
Optimism,2023-07-03 00:00:00.000,woofi,17563,791366.75
Optimism,2023-07-03 00:00:00.000,synthetix,162,"null"
Optimism,2023-07-03 00:00:00.000,curve,7952,1048476.1
Optimism,2023-07-03 00:00:00.000,fraxswap,86,43017.3
Optimism,2023-07-03 00:00:00.000,velodrome,37398,12839007.11
Polygon,2023-07-03 00:00:00.000,uniswap,127414,308148506.51
Polygon,2023-07-03 00:00:00.000,sushiswap,47195,3813344.93
Polygon,2023-07-03 00:00:00.000,hashflow,3529,891790.91
Polygon,2023-07-03 00:00:00.000,balancer,8088,9766360.58
Polygon,2023-07-03 00:00:00.000,kyberswap,2756,281079.5
Polygon,2023-07-03 00:00:00.000,woofi,16147,9907923.86
Polygon,2023-07-03 00:00:00.000,quickswap,85512,109554414.9
Polygon,2023-07-03 00:00:00.000,curve,2293,9537861.33
Polygon,2023-07-03 00:00:00.000,fraxswap,810,306040.91
Polygon,2023-07-03 00:00:00.000,dodo,10651,2027962.03
Arbitrum,2023-07-10 00:00:00.000,hashflow,8830,5633978.82
Arbitrum,2023-07-10 00:00:00.000,ramses-v2,2504,17349540.51
Arbitrum,2023-07-10 00:00:00.000,dodo,7552,199810.08
Arbitrum,2023-07-10 00:00:00.000,zyberswap,4098,32227570.82
Arbitrum,2023-07-10 00:00:00.000,kyberswap,7380,59417236.47
Arbitrum,2023-07-10 00:00:00.000,uniswap,156204,1497655336.63
Arbitrum,2023-07-10 00:00:00.000,sushiswap,35136,12930485.76
Arbitrum,2023-07-10 00:00:00.000,gmx,2445,33371580.38
Arbitrum,2023-07-10 00:00:00.000,curve,4534,4195576.43
Arbitrum,2023-07-10 00:00:00.000,camelot,15720,63256647.29
Arbitrum,2023-07-10 00:00:00.000,fraxswap,151,259123.62
Arbitrum,2023-07-10 00:00:00.000,woofi,32728,29586951.5
Arbitrum,2023-07-10 00:00:00.000,trader joe,24719,67886843.97
Arbitrum,2023-07-10 00:00:00.000,balancer,11154,15331273.76
Avalanche,2023-07-10 00:00:00.000,hashflow,1439,619282.04
Avalanche,2023-07-10 00:00:00.000,curve,1954,3412664.93
Avalanche,2023-07-10 00:00:00.000,platypus,3435,44664825.3
Avalanche,2023-07-10 00:00:00.000,uniswap,935,14184939.38
Avalanche,2023-07-10 00:00:00.000,sushiswap,10797,87318.56
Avalanche,2023-07-10 00:00:00.000,pangolin,15525,8512708.67
Avalanche,2023-07-10 00:00:00.000,gmx,962,23924920.59
Avalanche,2023-07-10 00:00:00.000,fraxswap,187,343357.15
Avalanche,2023-07-10 00:00:00.000,trader joe,89254,301332455.52
Avalanche,2023-07-10 00:00:00.000,woofi,27611,41513524.05
Avalanche,2023-07-10 00:00:00.000,kyberswap,3977,642637.55
Avalanche,2023-07-10 00:00:00.000,balancer,2,1.51
BSC,2023-07-10 00:00:00.000,hashflow,10230,17582.15
BSC,2023-07-10 00:00:00.000,dodo,6057,48034.06
BSC,2023-07-10 00:00:00.000,kyberswap,504,13600.81
BSC,2023-07-10 00:00:00.000,uniswap,61870,31569877.02
BSC,2023-07-10 00:00:00.000,sushiswap,25941,67306.92
BSC,2023-07-10 00:00:00.000,level-finance,486,662198.38
BSC,2023-07-10 00:00:00.000,pancakeswap,543482,207141164.5
BSC,2023-07-10 00:00:00.000,fraxswap,119,155484.41
BSC,2023-07-10 00:00:00.000,trader joe,14178,4235323.91
BSC,2023-07-10 00:00:00.000,biswap,19942,18181763.77
BSC,2023-07-10 00:00:00.000,woofi,22584,1736719.54
Optimism,2023-07-10 00:00:00.000,hashflow,2526,47307.27
Optimism,2023-07-10 00:00:00.000,curve,7296,1634244.51
Optimism,2023-07-10 00:00:00.000,kyberswap,481,2486.65
Optimism,2023-07-10 00:00:00.000,dodo,1,"null"
Optimism,2023-07-10 00:00:00.000,uniswap,105250,67102314.77
Optimism,2023-07-10 00:00:00.000,sushiswap,10650,36350.7
Optimism,2023-07-10 00:00:00.000,beethoven-x,12643,9598416.26
Optimism,2023-07-10 00:00:00.000,fraxswap,84,59436.25
Optimism,2023-07-10 00:00:00.000,synthetix,177,"null"
Optimism,2023-07-10 00:00:00.000,woofi,18508,1067720.48
Optimism,2023-07-10 00:00:00.000,velodrome,49335,19457247.28
Polygon,2023-07-10 00:00:00.000,balancer,8440,13601366.18
Polygon,2023-07-10 00:00:00.000,hashflow,5512,1179947.68
Polygon,2023-07-10 00:00:00.000,dodo,9255,4165761.29
Polygon,2023-07-10 00:00:00.000,curve,2180,12653251.69
Polygon,2023-07-10 00:00:00.000,kyberswap,3452,720364.62
Polygon,2023-07-10 00:00:00.000,uniswap,127447,460632648.48
Polygon,2023-07-10 00:00:00.000,sushiswap,58311,5133126.04
Polygon,2023-07-10 00:00:00.000,quickswap,85556,162933339.7
Polygon,2023-07-10 00:00:00.000,fraxswap,796,396319.49
Polygon,2023-07-10 00:00:00.000,woofi,16169,11338283.99
Arbitrum,2023-07-17 00:00:00.000,trader joe,21271,51325138.21
Arbitrum,2023-07-17 00:00:00.000,hashflow,6509,7648349.39
Arbitrum,2023-07-17 00:00:00.000,woofi,28742,20342663.82
Arbitrum,2023-07-17 00:00:00.000,uniswap,140122,1180823378.56
Arbitrum,2023-07-17 00:00:00.000,kyberswap,8776,47292069.23
Arbitrum,2023-07-17 00:00:00.000,camelot,14993,41083074.84
Arbitrum,2023-07-17 00:00:00.000,gmx,2096,26015477.53
Arbitrum,2023-07-17 00:00:00.000,zyberswap,2769,19483943.19
Arbitrum,2023-07-17 00:00:00.000,fraxswap,165,224329.63
Arbitrum,2023-07-17 00:00:00.000,balancer,9165,15517488.94
Arbitrum,2023-07-17 00:00:00.000,dodo,5361,101610.98
Arbitrum,2023-07-17 00:00:00.000,sushiswap,33811,10670968.23
Arbitrum,2023-07-17 00:00:00.000,curve,4940,4424998.7
Arbitrum,2023-07-17 00:00:00.000,ramses-v2,1864,14906154.41
Avalanche,2023-07-17 00:00:00.000,trader joe,79248,166227531.22
Avalanche,2023-07-17 00:00:00.000,pangolin,15981,4271892.95
Avalanche,2023-07-17 00:00:00.000,hashflow,1120,179073.75
Avalanche,2023-07-17 00:00:00.000,platypus,3552,10845749.39
Avalanche,2023-07-17 00:00:00.000,woofi,25385,26687705.52
Avalanche,2023-07-17 00:00:00.000,uniswap,10436,15260760.93
Avalanche,2023-07-17 00:00:00.000,kyberswap,2718,285635.14
Avalanche,2023-07-17 00:00:00.000,gmx,713,31082985.64
Avalanche,2023-07-17 00:00:00.000,balancer,2,1.13
Avalanche,2023-07-17 00:00:00.000,fraxswap,138,173372.31
Avalanche,2023-07-17 00:00:00.000,sushiswap,10908,85515.76
Avalanche,2023-07-17 00:00:00.000,curve,1828,1285398.64
BSC,2023-07-17 00:00:00.000,biswap,18261,7153108.71
BSC,2023-07-17 00:00:00.000,trader joe,11127,1987612.07
BSC,2023-07-17 00:00:00.000,pancakeswap,565801,153672421.67
BSC,2023-07-17 00:00:00.000,hashflow,9973,35933.42
BSC,2023-07-17 00:00:00.000,woofi,17035,1384697.15
BSC,2023-07-17 00:00:00.000,uniswap,63952,19570625.24
BSC,2023-07-17 00:00:00.000,kyberswap,561,14103.98
BSC,2023-07-17 00:00:00.000,level-finance,241,277556.87
BSC,2023-07-17 00:00:00.000,fraxswap,76,92486.42
BSC,2023-07-17 00:00:00.000,dodo,4990,25506.18
BSC,2023-07-17 00:00:00.000,sushiswap,25123,75710.89
Optimism,2023-07-17 00:00:00.000,velodrome,35293,15784658.01
Optimism,2023-07-17 00:00:00.000,beethoven-x,14256,5446312.64
Optimism,2023-07-17 00:00:00.000,hashflow,2265,61971.37
Optimism,2023-07-17 00:00:00.000,woofi,16931,1663097.09
Optimism,2023-07-17 00:00:00.000,uniswap,83759,57084713.2
Optimism,2023-07-17 00:00:00.000,kyberswap,466,631.35
Optimism,2023-07-17 00:00:00.000,fraxswap,72,38427.59
Optimism,2023-07-17 00:00:00.000,sushiswap,9459,45544.52
Optimism,2023-07-17 00:00:00.000,synthetix,71,"null"
Optimism,2023-07-17 00:00:00.000,curve,5662,629703.43
Polygon,2023-07-17 00:00:00.000,quickswap,78501,115636244.22
Polygon,2023-07-17 00:00:00.000,hashflow,5320,1122148.1
Polygon,2023-07-17 00:00:00.000,woofi,13975,7731218.1
Polygon,2023-07-17 00:00:00.000,uniswap,129749,291624513.47
Polygon,2023-07-17 00:00:00.000,kyberswap,2759,245212.97
Polygon,2023-07-17 00:00:00.000,dodo,8683,2169044.56
Polygon,2023-07-17 00:00:00.000,sushiswap,53277,3038030.2
Polygon,2023-07-17 00:00:00.000,curve,2077,6073981.24
Polygon,2023-07-17 00:00:00.000,fraxswap,610,325695.34
Polygon,2023-07-17 00:00:00.000,balancer,7733,7208555.88
Arbitrum,2023-07-24 00:00:00.000,fraxswap,134,145660.84
Arbitrum,2023-07-24 00:00:00.000,sushiswap,33726,13706502.41
Arbitrum,2023-07-24 00:00:00.000,trader joe,16314,23901724.41
Arbitrum,2023-07-24 00:00:00.000,camelot,14562,37884179.15
Arbitrum,2023-07-24 00:00:00.000,gmx,1878,16987072.62
Arbitrum,2023-07-24 00:00:00.000,hashflow,5263,6922523.35
Arbitrum,2023-07-24 00:00:00.000,uniswap,130127,697278018.02
Arbitrum,2023-07-24 00:00:00.000,kyberswap,6489,35869963.58
Arbitrum,2023-07-24 00:00:00.000,balancer,8263,11305873.93
Arbitrum,2023-07-24 00:00:00.000,woofi,24643,16985954.47
Arbitrum,2023-07-24 00:00:00.000,curve,3451,5158132.2
Arbitrum,2023-07-24 00:00:00.000,ramses-v2,1608,10520103.97
Arbitrum,2023-07-24 00:00:00.000,zyberswap,2315,10697833.34
Arbitrum,2023-07-24 00:00:00.000,dodo,3725,114149
Avalanche,2023-07-24 00:00:00.000,fraxswap,140,123972.82
Avalanche,2023-07-24 00:00:00.000,trader joe,68905,217037809.95
Avalanche,2023-07-24 00:00:00.000,balancer,1,"null"
Avalanche,2023-07-24 00:00:00.000,sushiswap,10547,183120.49
Avalanche,2023-07-24 00:00:00.000,uniswap,13815,40165010.21
Avalanche,2023-07-24 00:00:00.000,hashflow,862,360855.48
Avalanche,2023-07-24 00:00:00.000,gmx,781,23828618.28
Avalanche,2023-07-24 00:00:00.000,pangolin,13368,5216142.83
Avalanche,2023-07-24 00:00:00.000,kyberswap,1570,152219
Avalanche,2023-07-24 00:00:00.000,woofi,18601,22935877.56
Avalanche,2023-07-24 00:00:00.000,platypus,3251,19263751.83
Avalanche,2023-07-24 00:00:00.000,curve,1422,2369158.07
BSC,2023-07-24 00:00:00.000,fraxswap,126,83095.94
BSC,2023-07-24 00:00:00.000,trader joe,12237,1044327.03
BSC,2023-07-24 00:00:00.000,sushiswap,24551,44055.99
BSC,2023-07-24 00:00:00.000,uniswap,65115,12460728.67
BSC,2023-07-24 00:00:00.000,hashflow,11710,37560.44
BSC,2023-07-24 00:00:00.000,level-finance,325,712186.67
BSC,2023-07-24 00:00:00.000,biswap,14280,6162179.1
BSC,2023-07-24 00:00:00.000,kyberswap,457,52508.93
BSC,2023-07-24 00:00:00.000,woofi,20880,3015868.6
BSC,2023-07-24 00:00:00.000,pancakeswap,523444,138511009.44
BSC,2023-07-24 00:00:00.000,dodo,5399,52456.59
Base,2023-07-24 00:00:00.000,balancer,1,0.1
Optimism,2023-07-24 00:00:00.000,fraxswap,64,23015.62
Optimism,2023-07-24 00:00:00.000,synthetix,91,"null"
Optimism,2023-07-24 00:00:00.000,uniswap,95390,55614194.51
Optimism,2023-07-24 00:00:00.000,beethoven-x,7184,9392563.16
Optimism,2023-07-24 00:00:00.000,sushiswap,7538,27362.81
Optimism,2023-07-24 00:00:00.000,hashflow,2273,81122.41
Optimism,2023-07-24 00:00:00.000,velodrome,31257,19159792.22
Optimism,2023-07-24 00:00:00.000,kyberswap,326,5689.45
Optimism,2023-07-24 00:00:00.000,woofi,11750,1581475.68
Optimism,2023-07-24 00:00:00.000,curve,6472,1655498.75
Polygon,2023-07-24 00:00:00.000,fraxswap,595,228804.45
Polygon,2023-07-24 00:00:00.000,balancer,8247,10299350.61
Polygon,2023-07-24 00:00:00.000,hashflow,8814,645615.59
Polygon,2023-07-24 00:00:00.000,sushiswap,49734,2607445.15
Polygon,2023-07-24 00:00:00.000,uniswap,118969,196575279.89
Polygon,2023-07-24 00:00:00.000,kyberswap,2895,407266.43
Polygon,2023-07-24 00:00:00.000,woofi,13298,7786088.02
Polygon,2023-07-24 00:00:00.000,quickswap,73791,80039458.35
Polygon,2023-07-24 00:00:00.000,curve,2532,10170805.75
Polygon,2023-07-24 00:00:00.000,dodo,9540,3176991.69
Arbitrum,2023-07-31 00:00:00.000,hashflow,5963,5301482.84
Arbitrum,2023-07-31 00:00:00.000,gmx,2012,35611069.26
Arbitrum,2023-07-31 00:00:00.000,ramses-v2,1985,12097881.93
Arbitrum,2023-07-31 00:00:00.000,dodo,3751,194839.92
Arbitrum,2023-07-31 00:00:00.000,balancer,8462,9951401.08
Arbitrum,2023-07-31 00:00:00.000,kyberswap,6281,48317946.87
Arbitrum,2023-07-31 00:00:00.000,camelot,14819,33596530.26
Arbitrum,2023-07-31 00:00:00.000,uniswap,129527,697719159.81
Arbitrum,2023-07-31 00:00:00.000,zyberswap,2834,11339165.11
Arbitrum,2023-07-31 00:00:00.000,sushiswap,27316,10146140.51
Arbitrum,2023-07-31 00:00:00.000,curve,3402,3733879.91
Arbitrum,2023-07-31 00:00:00.000,fraxswap,149,280457.33
Arbitrum,2023-07-31 00:00:00.000,woofi,25510,15477925.64
Arbitrum,2023-07-31 00:00:00.000,sparta,2769,986969.37
Arbitrum,2023-07-31 00:00:00.000,trader joe,17999,31496901.92
Avalanche,2023-07-31 00:00:00.000,gmx,1046,19545966.23
Avalanche,2023-07-31 00:00:00.000,hashflow,638,375138.57
Avalanche,2023-07-31 00:00:00.000,balancer,369,155066.61
Avalanche,2023-07-31 00:00:00.000,woofi,16823,24278195.56
Avalanche,2023-07-31 00:00:00.000,kyberswap,1585,272933.58
Avalanche,2023-07-31 00:00:00.000,pangolin,13277,3278859.74
Avalanche,2023-07-31 00:00:00.000,platypus,3188,12949583.99
Avalanche,2023-07-31 00:00:00.000,uniswap,10854,16703113.7
Avalanche,2023-07-31 00:00:00.000,sushiswap,6950,156840.55
Avalanche,2023-07-31 00:00:00.000,fraxswap,135,237769.49
Avalanche,2023-07-31 00:00:00.000,curve,1381,2404310.76
Avalanche,2023-07-31 00:00:00.000,trader joe,64132,134626367.71
BSC,2023-07-31 00:00:00.000,hashflow,8954,37337.72
BSC,2023-07-31 00:00:00.000,pancakeswap,529156,144909350.41
BSC,2023-07-31 00:00:00.000,dodo,5178,51453.05
BSC,2023-07-31 00:00:00.000,woofi,13326,2319112.38
BSC,2023-07-31 00:00:00.000,kyberswap,431,36694.96
BSC,2023-07-31 00:00:00.000,uniswap,67222,12737585.58
BSC,2023-07-31 00:00:00.000,sushiswap,16226,18990.55
BSC,2023-07-31 00:00:00.000,fraxswap,132,154871.11
BSC,2023-07-31 00:00:00.000,level-finance,433,1331654.89
BSC,2023-07-31 00:00:00.000,trader joe,12711,994119.31
BSC,2023-07-31 00:00:00.000,biswap,14219,5505015.33
Base,2023-07-31 00:00:00.000,dackieswap,3016,58200.85
Base,2023-07-31 00:00:00.000,baseswap,2843,791998.23
Base,2023-07-31 00:00:00.000,maverick,2,5.7
Base,2023-07-31 00:00:00.000,balancer,146,7750
Base,2023-07-31 00:00:00.000,swapbased,1331,458797.41
Base,2023-07-31 00:00:00.000,uniswap,21,112325.14
Base,2023-07-31 00:00:00.000,sushiswap,17215,37021318.65
Optimism,2023-07-31 00:00:00.000,hashflow,1912,56751.65
Optimism,2023-07-31 00:00:00.000,synthetix,119,"null"
Optimism,2023-07-31 00:00:00.000,woofi,8962,1448550.66
Optimism,2023-07-31 00:00:00.000,kyberswap,425,4564.38
Optimism,2023-07-31 00:00:00.000,uniswap,78307,69240806.05
Optimism,2023-07-31 00:00:00.000,velodrome,45354,20808079.34
Optimism,2023-07-31 00:00:00.000,beethoven-x,6072,8248157.63
Optimism,2023-07-31 00:00:00.000,sushiswap,7839,29326.47
Optimism,2023-07-31 00:00:00.000,fraxswap,73,27435.7
Optimism,2023-07-31 00:00:00.000,curve,6565,804878.27
Polygon,2023-07-31 00:00:00.000,hashflow,9446,726991.33
Polygon,2023-07-31 00:00:00.000,dodo,10260,4639971.56
Polygon,2023-07-31 00:00:00.000,balancer,8729,15400724.23
Polygon,2023-07-31 00:00:00.000,woofi,12020,8816549.52
Polygon,2023-07-31 00:00:00.000,kyberswap,3544,437448.69
Polygon,2023-07-31 00:00:00.000,uniswap,116122,191530058.66
Polygon,2023-07-31 00:00:00.000,sushiswap,38984,2518991.73
Polygon,2023-07-31 00:00:00.000,curve,2710,11589839.37
Polygon,2023-07-31 00:00:00.000,fraxswap,701,346663.27
Polygon,2023-07-31 00:00:00.000,quickswap,77812,75729511.7
Arbitrum,2023-08-07 00:00:00.000,camelot,13470,45054999.97
Arbitrum,2023-08-07 00:00:00.000,sushiswap,23622,6894261.67
Arbitrum,2023-08-07 00:00:00.000,hashflow,5653,4658811.62
Arbitrum,2023-08-07 00:00:00.000,trader joe,19781,31289443.81
Arbitrum,2023-08-07 00:00:00.000,woofi,18943,12540381.37
Arbitrum,2023-08-07 00:00:00.000,ramses-v2,2174,13502936.43
Arbitrum,2023-08-07 00:00:00.000,balancer,8081,10569061.49
Arbitrum,2023-08-07 00:00:00.000,zyberswap,2139,7767181.67
Arbitrum,2023-08-07 00:00:00.000,fraxswap,113,170510.37
Arbitrum,2023-08-07 00:00:00.000,uniswap,120489,559876231.4
Arbitrum,2023-08-07 00:00:00.000,dodo,2993,171658.16
Arbitrum,2023-08-07 00:00:00.000,curve,2699,1942111.57
Arbitrum,2023-08-07 00:00:00.000,sparta,2002,3742190.98
Arbitrum,2023-08-07 00:00:00.000,gmx,1596,21387493.89
Arbitrum,2023-08-07 00:00:00.000,kyberswap,5324,45330506.35
Avalanche,2023-08-07 00:00:00.000,hashflow,774,559212.52
Avalanche,2023-08-07 00:00:00.000,trader joe,54014,95259480.9
Avalanche,2023-08-07 00:00:00.000,sushiswap,6710,207333.4
Avalanche,2023-08-07 00:00:00.000,woofi,13479,18186663.62
Avalanche,2023-08-07 00:00:00.000,balancer,407,451003.07
Avalanche,2023-08-07 00:00:00.000,fraxswap,116,113395.27
Avalanche,2023-08-07 00:00:00.000,uniswap,10386,11246825.63
Avalanche,2023-08-07 00:00:00.000,platypus,2122,6851453.37
Avalanche,2023-08-07 00:00:00.000,pangolin,10688,3170932.08
Avalanche,2023-08-07 00:00:00.000,curve,1193,1738883.65
Avalanche,2023-08-07 00:00:00.000,gmx,537,7179642.91
Avalanche,2023-08-07 00:00:00.000,kyberswap,1301,159115.21
BSC,2023-08-07 00:00:00.000,sushiswap,15094,28513.37
BSC,2023-08-07 00:00:00.000,hashflow,9412,27406.15
BSC,2023-08-07 00:00:00.000,trader joe,9800,636959.12
BSC,2023-08-07 00:00:00.000,woofi,10608,1681092.59
BSC,2023-08-07 00:00:00.000,biswap,13107,5089893.84
BSC,2023-08-07 00:00:00.000,level-finance,196,40898.66
BSC,2023-08-07 00:00:00.000,fraxswap,93,121119.18
BSC,2023-08-07 00:00:00.000,uniswap,58402,12644654.05
BSC,2023-08-07 00:00:00.000,dodo,4633,238872.25
BSC,2023-08-07 00:00:00.000,pancakeswap,500018,120209714.41
BSC,2023-08-07 00:00:00.000,kyberswap,257,10182.31
Base,2023-08-07 00:00:00.000,swapbased,2740,4622561.57
Base,2023-08-07 00:00:00.000,woofi,1,1.19
Base,2023-08-07 00:00:00.000,sushiswap,18919,54907028.57
Base,2023-08-07 00:00:00.000,dackieswap,6480,100484920.52
Base,2023-08-07 00:00:00.000,balancer,1318,3448305.81
Base,2023-08-07 00:00:00.000,maverick,1589,3964698.2
Base,2023-08-07 00:00:00.000,alienbase,1342,499138.77
Base,2023-08-07 00:00:00.000,uniswap,19348,14434802.66
Base,2023-08-07 00:00:00.000,baseswap,18696,23143469.36
Optimism,2023-08-07 00:00:00.000,velodrome,28275,12025630.98
Optimism,2023-08-07 00:00:00.000,hashflow,2258,74234.66
Optimism,2023-08-07 00:00:00.000,woofi,10350,1243645.36
Optimism,2023-08-07 00:00:00.000,synthetix,56,"null"
Optimism,2023-08-07 00:00:00.000,sushiswap,5417,19272.43
Optimism,2023-08-07 00:00:00.000,fraxswap,47,17886.44
Optimism,2023-08-07 00:00:00.000,uniswap,77589,47535976.03
Optimism,2023-08-07 00:00:00.000,dodo,1,"null"
Optimism,2023-08-07 00:00:00.000,curve,4389,351696.07
Optimism,2023-08-07 00:00:00.000,beethoven-x,4085,7042583.95
Optimism,2023-08-07 00:00:00.000,kyberswap,370,4440.75
Polygon,2023-08-07 00:00:00.000,hashflow,9022,669078.64
Polygon,2023-08-07 00:00:00.000,woofi,10771,4937592.18
Polygon,2023-08-07 00:00:00.000,balancer,6762,7301979.09
Polygon,2023-08-07 00:00:00.000,sushiswap,34125,2455536.05
Polygon,2023-08-07 00:00:00.000,fraxswap,612,215161.26
Polygon,2023-08-07 00:00:00.000,uniswap,99971,153236393
Polygon,2023-08-07 00:00:00.000,dodo,8771,4641924.42
Polygon,2023-08-07 00:00:00.000,quickswap,67311,63067657.24
